image_path,participant,difficulty
tracking_data_download\participant_13\extracted_images\capture__1628772682014.2937.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682094.857.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682164.879.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682231.4158.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682297.4973.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682382.5166.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682445.5303.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682526.0635.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682606.0222.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682643.8704.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682723.8877.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682791.905.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682845.9172.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682933.1191.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772682997.9763.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683060.4946.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683144.449.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683212.6523.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683266.6765.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683365.231.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683410.8123.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683494.832.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683560.3743.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683615.3894.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683708.4072.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683745.4155.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683829.435.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683895.8047.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772683981.697.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684048.7375.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684132.3066.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684200.7488.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684263.6487.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684329.6914.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684399.7659.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684448.881.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684547.9038.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684577.9102.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684677.72.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684751.8875.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684826.9045.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684846.909.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772684951.1824.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685010.694.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685110.7612.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685161.7815.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685246.3047.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685323.3235.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685377.8394.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685465.376.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685516.7131.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685579.727.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685666.9038.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685708.4312.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685786.4502.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685848.4624.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772685931.481.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686015.2607.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686049.2683.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686142.0454.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686213.349.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686284.303.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686362.3438.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686416.181.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686515.247.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686562.9658.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686660.9438.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686698.9587.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686780.3677.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686859.7236.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686945.0464.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772686982.3843.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772687057.0906.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772687115.807.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772687193.8247.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772687246.837.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772687341.0066.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772687414.0215.png,participant_13,easy
tracking_data_download\participant_13\extracted_images\capture__1628772687471.035.png,participant_13,easy
